"MSSubClass=20","MSSubClass=30","MSSubClass=40","MSSubClass=45","MSSubClass=50","MSSubClass=60","MSSubClass=70","MSSubClass=75","MSSubClass=80","MSSubClass=85","MSSubClass=90","MSSubClass=120","MSSubClass=160","MSSubClass=180","MSSubClass=190","MSZoning=C (all)","MSZoning=FV","MSZoning=RH","MSZoning=RL","MSZoning=RM","Street=Grvl","Street=Pave","Alley=Grvl","Alley=Pave","Alley=None","LotShape=IR1","LotShape=IR2","LotShape=IR3","LotShape=Reg","LandContour=Bnk","LandContour=HLS","LandContour=Low","LandContour=Lvl","Utilities=AllPub","Utilities=NoSeWa","LotConfig=Corner","LotConfig=CulDSac","LotConfig=FR2","LotConfig=FR3","LotConfig=Inside","LandSlope=Gtl","LandSlope=Mod","LandSlope=Sev","Neighborhood=Blmngtn","Neighborhood=Blueste","Neighborhood=BrDale","Neighborhood=BrkSide","Neighborhood=ClearCr","Neighborhood=CollgCr","Neighborhood=Crawfor","Neighborhood=Edwards","Neighborhood=Gilbert","Neighborhood=IDOTRR","Neighborhood=MeadowV","Neighborhood=Mitchel","Neighborhood=NAmes","Neighborhood=NoRidge","Neighborhood=NPkVill","Neighborhood=NridgHt","Neighborhood=NWAmes","Neighborhood=OldTown","Neighborhood=Sawyer","Neighborhood=SawyerW","Neighborhood=Somerst","Neighborhood=StoneBr","Neighborhood=SWISU","Neighborhood=Timber","Neighborhood=Veenker","Condition1=Artery","Condition1=Feedr","Condition1=Norm","Condition1=PosA","Condition1=PosN","Condition1=RRAe","Condition1=RRAn","Condition1=RRNe","Condition1=RRNn","Condition2=Artery","Condition2=Feedr","Condition2=Norm","Condition2=PosA","Condition2=PosN","Condition2=RRAe","Condition2=RRAn","Condition2=RRNn","BldgType=1Fam","BldgType=2fmCon","BldgType=Duplex","BldgType=Twnhs","BldgType=TwnhsE","HouseStyle=1.5Fin","HouseStyle=1.5Unf","HouseStyle=1Story","HouseStyle=2.5Fin","HouseStyle=2.5Unf","HouseStyle=2Story","HouseStyle=SFoyer","HouseStyle=SLvl","OverallQual=1","OverallQual=2","OverallQual=3","OverallQual=4","OverallQual=5","OverallQual=6","OverallQual=7","OverallQual=8","OverallQual=9","OverallQual=10","OverallCond=1","OverallCond=2","OverallCond=3","OverallCond=4","OverallCond=5","OverallCond=6","OverallCond=7","OverallCond=8","OverallCond=9","RoofStyle=Flat","RoofStyle=Gable","RoofStyle=Gambrel","RoofStyle=Hip","RoofStyle=Mansard","RoofStyle=Shed","RoofMatl=ClyTile","RoofMatl=CompShg","RoofMatl=Membran","RoofMatl=Metal","RoofMatl=Roll","RoofMatl=Tar&Grv","RoofMatl=WdShake","RoofMatl=WdShngl","Exterior1st=AsbShng","Exterior1st=AsphShn","Exterior1st=BrkComm","Exterior1st=BrkFace","Exterior1st=CBlock","Exterior1st=CemntBd","Exterior1st=HdBoard","Exterior1st=ImStucc","Exterior1st=MetalSd","Exterior1st=Plywood","Exterior1st=Stone","Exterior1st=Stucco","Exterior1st=VinylSd","Exterior1st=Wd Sdng","Exterior1st=WdShing","Exterior2nd=AsbShng","Exterior2nd=AsphShn","Exterior2nd=Brk Cmn","Exterior2nd=BrkFace","Exterior2nd=CBlock","Exterior2nd=CmentBd","Exterior2nd=HdBoard","Exterior2nd=ImStucc","Exterior2nd=MetalSd","Exterior2nd=Other","Exterior2nd=Plywood","Exterior2nd=Stone","Exterior2nd=Stucco","Exterior2nd=VinylSd","Exterior2nd=Wd Sdng","Exterior2nd=Wd Shng","MasVnrType=BrkCmn","MasVnrType=BrkFace","MasVnrType=None","MasVnrType=Stone","ExterQual=Ex","ExterQual=Fa","ExterQual=Gd","ExterQual=TA","ExterCond=Ex","ExterCond=Fa","ExterCond=Gd","ExterCond=Po","ExterCond=TA","Foundation=BrkTil","Foundation=CBlock","Foundation=PConc","Foundation=Slab","Foundation=Stone","Foundation=Wood","BsmtQual=Ex","BsmtQual=Fa","BsmtQual=Gd","BsmtQual=TA","BsmtQual=None","BsmtCond=Fa","BsmtCond=Gd","BsmtCond=Po","BsmtCond=TA","BsmtCond=None","BsmtExposure=Av","BsmtExposure=Gd","BsmtExposure=Mn","BsmtExposure=No","BsmtExposure=None","BsmtFinType1=ALQ","BsmtFinType1=BLQ","BsmtFinType1=GLQ","BsmtFinType1=LwQ","BsmtFinType1=Rec","BsmtFinType1=Unf","BsmtFinType1=None","BsmtFinType2=ALQ","BsmtFinType2=BLQ","BsmtFinType2=GLQ","BsmtFinType2=LwQ","BsmtFinType2=Rec","BsmtFinType2=Unf","BsmtFinType2=None","Heating=Floor","Heating=GasA","Heating=GasW","Heating=Grav","Heating=OthW","Heating=Wall","HeatingQC=Ex","HeatingQC=Fa","HeatingQC=Gd","HeatingQC=Po","HeatingQC=TA","CentralAir=N","CentralAir=Y","Electrical=FuseA","Electrical=FuseF","Electrical=FuseP","Electrical=Mix","Electrical=SBrkr","BsmtFullBath=0","BsmtFullBath=1","BsmtFullBath=2","BsmtFullBath=3","BsmtHalfBath=0","BsmtHalfBath=1","BsmtHalfBath=2","FullBath=0","FullBath=1","FullBath=2","FullBath=3","HalfBath=0","HalfBath=1","HalfBath=2","BedroomAbvGr=0","BedroomAbvGr=1","BedroomAbvGr=2","BedroomAbvGr=3","BedroomAbvGr=4","BedroomAbvGr=5","BedroomAbvGr=6","BedroomAbvGr=8","KitchenAbvGr=0","KitchenAbvGr=1","KitchenAbvGr=2","KitchenAbvGr=3","KitchenQual=Ex","KitchenQual=Fa","KitchenQual=Gd","KitchenQual=TA","TotRmsAbvGrd=2","TotRmsAbvGrd=3","TotRmsAbvGrd=4","TotRmsAbvGrd=5","TotRmsAbvGrd=6","TotRmsAbvGrd=7","TotRmsAbvGrd=8","TotRmsAbvGrd=9","TotRmsAbvGrd=10","TotRmsAbvGrd=11","TotRmsAbvGrd=12","TotRmsAbvGrd=14","Functional=Maj1","Functional=Maj2","Functional=Min1","Functional=Min2","Functional=Mod","Functional=Sev","Functional=Typ","Fireplaces=0","Fireplaces=1","Fireplaces=2","Fireplaces=3","FireplaceQu=Ex","FireplaceQu=Fa","FireplaceQu=Gd","FireplaceQu=Po","FireplaceQu=TA","FireplaceQu=None","GarageType=2Types","GarageType=Attchd","GarageType=Basment","GarageType=BuiltIn","GarageType=CarPort","GarageType=Detchd","GarageType=None","GarageFinish=Fin","GarageFinish=RFn","GarageFinish=Unf","GarageFinish=None","GarageCars=0","GarageCars=1","GarageCars=2","GarageCars=3","GarageCars=4","GarageQual=Ex","GarageQual=Fa","GarageQual=Gd","GarageQual=Po","GarageQual=TA","GarageQual=None","GarageCond=Ex","GarageCond=Fa","GarageCond=Gd","GarageCond=Po","GarageCond=TA","GarageCond=None","PavedDrive=N","PavedDrive=P","PavedDrive=Y","PoolQC=Ex","PoolQC=Fa","PoolQC=Gd","PoolQC=None","Fence=GdPrv","Fence=GdWo","Fence=MnPrv","Fence=MnWw","Fence=None","MiscFeature=Gar2","MiscFeature=Othr","MiscFeature=Shed","MiscFeature=TenC","MiscFeature=None","MoSold=1","MoSold=2","MoSold=3","MoSold=4","MoSold=5","MoSold=6","MoSold=7","MoSold=8","MoSold=9","MoSold=10","MoSold=11","MoSold=12","SaleType=COD","SaleType=Con","SaleType=ConLD","SaleType=ConLI","SaleType=ConLw","SaleType=CWD","SaleType=New","SaleType=Oth","SaleType=WD","SaleCondition=Abnorml","SaleCondition=AdjLand","SaleCondition=Alloca","SaleCondition=Family","SaleCondition=Normal","SaleCondition=Partial","Id","LotFrontage","LotArea","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","GarageYrBlt","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","YrSold","ytrain"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.319396847155586,0.268370607028754,0.1875226039783,0.971014492753623,0.933333333333333,0.18875,0,0,0.815496575342466,0.373895976447498,0.329972694812014,0,0,0.329972694812014,0.908926144086996,0.529569892473118,0,0.257412398921833,0,0,0,0,0,0.25,320000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.319739547635367,0.201277955271566,0.12996383363472,0.956521739130435,0.9,0.13125,0.00498753117206983,0,0.633561643835616,0.294406280667321,0.244906532241126,0,0,0.244906532241126,0.908019936565474,0.383064516129032,0.134831460674157,0.0485175202156334,0,0,0,0,0,0.75,190000
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.320082248115147,1,0.476491862567812,0.63768115942029,0.95,0,0.105985037406484,0,0.0684931506849315,0.114818449460255,0.364419239655535,0,0,0.364419239655535,0.88808337109198,0.339381720430108,0,0,0,0,0,0,0,0.5,242000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.320424948594928,0.166134185303514,0.0818264014466546,0.391304347826087,0.05,0.0675,0,0,0.256849315068493,0.117762512266928,0.086746481831548,0,0,0.086746481831548,0.884911644766652,0.354838709677419,0,0,0.0316205533596838,0,0,0,0,0,79900
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.320767649074709,0.21405750798722,0.158824593128391,0.949275362318841,0.883333333333333,0,0.207730673316708,0,0.146832191780822,0.23081452404318,0.181894559966394,0,0,0.181894559966394,0.907566832804712,0.372983870967742,0,0.055256064690027,0,0,0,0,0,0.75,184900
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.321110349554489,0.23961661341853,0.151446654611212,0.963768115942029,0.916666666666667,0,0.0850374064837905,0,0.330479452054795,0.218449460255152,0.163621088006721,0.460794844253491,0,0.343835328712455,0.908473040326235,0.463037634408602,0,0.0646900269541779,0,0,0,0,0,0.75,253000
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.32145305003427,0.233226837060703,0.134900542495479,0.971014492753623,0.933333333333333,0,0.11571072319202,0,0.396832191780822,0.273012757605496,0.22201218231464,0.306659505907626,0,0.341944969544213,0.908926144086996,0.583333333333333,0,0.121293800539084,0,0,0,0,0,0,239799
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.321795750514051,0,0.412115732368897,0.492753623188406,0,0,0,0,0.441780821917808,0.202551521099117,0.183364839319471,0.642320085929108,0,0.43457256878807,0.879021295876756,0.234543010752688,0.0393258426966292,0,0.314229249011858,0,0,0,0,1,244400
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.322138450993831,0.175718849840256,0.205063291139241,0.753623188405797,0.433333333333333,0,0.233416458852868,0.259501965923984,0.169520547945205,0.339156035328754,0.292795631169922,0,0,0.292795631169922,0.89533303126416,0.385752688172043,0.0280898876404494,0,0,0,0,0,0,0,150900
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.322481151473612,0,0.134810126582278,0.920289855072464,0.816666666666667,0.18625,0.192518703241895,0,0.0941780821917808,0.194700686947988,0.144507456416719,0.557465091299678,0,0.362528880487293,0.905754417761667,0.262096774193548,0,0,0,0.330708661417323,0,0,0,0.75,214000
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.322823851953393,0.134185303514377,0.115931283905967,0.760869565217391,0.45,0,0.359102244389027,0,0,0.282630029440628,0.232304137786179,0,0,0.232304137786179,0,0,0.225421348314607,0,0,0,0,0,0,0.25,150000
